AppraisedValue,lat,long,SqFtLot
223000.0,-0.06075658773363066,-0.08845524044300186,0.0170353597735412
332000.0,-0.16135210634894892,-0.011029121345016482,0.5203420151299551
208000.0,-0.10724790542156132,-0.040110563599772095,0.001587548540351818
191000.0,-0.19251878894444774,-0.08272425044779991,0.0010837356204311042
246000.0,-0.1538941172706351,0.028945644528476467,-0.004432464232715398
234000.0,0.02903588704662771,-0.07056033524868131,-0.010632672867652066
653000.0,0.11200972311586915,-0.02803550095870211,-0.006859592168099858
240000.0,-0.07800256954840315,0.039599066240487556,-0.0010798405441919125
481000.0,0.10732005521554804,-0.04910244247594839,-0.006522491065963127
164000.0,-0.02093560583647993,-0.04091023662234187,-0.006349650137231204
154000.0,-0.052112175293328726,0.08521596955111732,-0.006708816038780521
228000.0,-0.036200919760805896,0.08435409973790195,-0.004726661558216544
456000.0,0.11667302605260267,-0.04667676764076989,-0.006447715912398253
565000.0,0.10456162089891141,-0.18195478729495573,-0.007930960761799867
559000.0,0.047777321008155085,-0.06862803506697783,-0.006889011900649973
354000.0,0.15778259554570329,-0.11365382591027746,-0.0034983877242492564
549000.0,0.0031487884120032605,-0.18523344668755964,-0.005829901528845845
976000.0,0.02660042353408952,0.04471697358504,-0.00520350638996632
773000.0,0.026208244700541422,-0.05954261804860313,-0.007497019706685676
713000.0,0.08922709894513578,-0.05096834619531647,-0.0070863692731736585
128000.0,-0.04907361323843732,-0.13853254216851854,-0.0016743643061421466
322000.0,0.004130883306104636,-0.1778320286007329,-0.006344746848472851
489000.0,0.1419240699403802,-0.08273313570360641,-0.0037938108719399915
220000.0,-0.08615923016211359,-0.10236955103600384,0.004086999984921977
385000.0,0.14525594221531404,-0.14054060998080742,-0.004211816238589537
681000.0,0.16535922696021654,-0.05633504070243478,-0.0028376695640612644
166000.0,-0.10387648570122766,-0.057019205399552964,-0.004935051330446524
688000.0,0.07274570107476572,-0.07934785324134087,0.0028550486843859253
260000.0,0.18644790221966426,-0.10874027944927485,-0.004193428905745716
504000.0,0.09441440553341063,0.07619743490752148,0.00010307786876061498
502000.0,0.14216465023322902,-0.14994121062406682,-0.0032005129321793454
325000.0,0.02227656950371049,-0.07481637277998529,-0.0045550464516742085
478000.0,-0.025467083955207952,0.04737366507118789,-0.003733745584650174
447000.0,0.015807266560398006,-0.17052834832777786,-0.006800752702999629
481000.0,0.11442870852616355,0.06532188180034752,0.0018229064007527355
572500.0,0.1269647051778118,0.1924705247374566,0.25976531482264154
364000.0,0.03582486517359478,-0.05364280819307739,-0.009948664085861899
282000.0,0.017438598683133955,-0.05721468102729629,-0.009859179066021967
955000.0,0.07153417435388125,-0.08166333007968375,0.0048837844081542495
904000.0,0.06546567550075102,-0.07483414329161488,-0.008309739818382594
267000.0,0.16961387296115205,-0.12995827031524843,-0.00522924865594767
225000.0,-0.08880890900389461,0.07753022327849868,-0.0034346449703906747
556000.0,0.14791221229800117,-0.04736981759367803,0.012898209883681323
289000.0,0.017932941750631558,-0.19548703188827757,-0.009479174187249653
560000.0,0.11256997859237257,-0.11577740204803447,-0.007747087433361651
283000.0,-0.006853419653698229,-0.057374615631797,-0.008556130078489805
532000.0,0.0068992044840850714,-0.05369611972793303,-0.006871850389995739
446000.0,0.11058271946103221,-0.14340166235047203,-0.009213170772109033
175000.0,-0.0729141315736217,-0.11828304418547161,-0.005143441102676502
543000.0,0.10267982162197054,-0.0716443364570761,-0.009262203659692558
377000.0,-0.0033534707358152034,-0.08020972305455625,-0.006654879862438644
404000.0,0.16286444227958477,0.19259428597286365,0.06860447346732347
283000.0,-0.2019706283950019,-0.13824821398271006,0.031097991932496013
400000.0,-0.0919924783585853,-0.1434105476062951,0.006344964458143278
277000.0,0.17694992408281646,-0.10397778233698299,-0.0025201816169579437
560000.0,0.10137475592377687,-0.06059996348956182,-0.007497019706685676
171000.0,-0.03312940150142079,-0.023006446172214808,-0.004373624767615168
521000.0,0.042547930891562176,-0.05390048061144976,-0.009985438751549542
423000.0,-0.18883098966091563,-0.12137511320613871,0.012729046421518163
341000.0,0.11695974503175127,-0.11196562730702313,-0.0047389197801124255
208000.0,-0.1703854020023551,0.07689937011623614,0.002524076693197135
314000.0,-0.05110371543563361,-0.13703093393721755,0.0019320045756260774
336000.0,0.18795729638575695,0.044930219724396356,-0.0005833825574087275
432000.0,0.040323387087822966,0.10343074395448894,0.009715975479510586
244000.0,-0.07199465346808229,-0.024330349287368942,-0.0018582376345803633
173000.0,-0.027477412429698204,-0.03713400290457313,-0.012465277041086293
604000.0,-0.003043682413516706,-0.02073182068574705,-0.0032127711540752267
791000.0,0.023403671697605023,-0.005520262744993937,-0.0024294707749284235
374000.0,0.01844376292038522,0.10701150204451436,-0.002851153608146734
385000.0,0.01576771911499206,0.10188470944415538,0.0007821833617924288
430000.0,0.13926120861679311,-0.09276458950916147,-0.0009756456580769232
333000.0,0.0460281060867453,-0.07659342394130478,-0.00839677319384335
322000.0,0.14680817944725652,-0.13348571687041821,-0.005561446469326048
594000.0,0.07280502224286543,-0.17789422539137853,-0.007497019706685676
267000.0,-0.006190999943251441,-0.057401271399233095,-0.005999064991009004
202000.0,-0.20908587294651126,-0.0475919489888409,-0.0007182229982634198
400000.0,0.1144188216648136,-0.15839108889609538,-0.008232513020438544
349000.0,0.15301053713413257,-0.12812790761908988,-0.005829901528845845
531000.0,0.09482635808966476,-0.055775269586640905,-0.009335752991067843
210000.0,-0.03872866064594364,-0.1548369865734564,-0.00654700750975489
308000.0,-0.01682596713534986,-0.16257604438093068,-0.007374437487726865
176000.0,-0.1501008581327035,0.017608058119347198,-0.009653240938171164
331000.0,0.15821761744510118,-0.10660781805571133,-0.004442270810232103
192000.0,-0.23389200807354096,-0.12525796999358563,-0.00039215429583298205
169000.0,-0.04261419715647479,-0.12455603478488751,-0.008009413381933507
265000.0,0.14193725242218627,-0.08609176239845241,-0.005023310528096867
360000.0,0.06613139083164779,-0.09433727978689803,-0.01140861831366134
665000.0,0.190831077418143,-0.12831449799104322,-0.0027739268102026826
269000.0,0.17967869781539708,-0.056503860562775114,-0.00598190348035477
348000.0,0.0009374270900578471,-0.04272282880687086,-0.006148615298138754
348000.0,0.18776271283024337,-0.15970584517350625,-0.003992394066653265
225000.0,-0.06693917169780682,-0.09683403666852865,-0.00217204811511492
555000.0,0.1089546829587401,-0.051066084009188134,-0.006393779736056376
312000.0,0.1860062890793664,-0.13568926031043385,-0.004616337561153614
221000.0,-0.052573562156326484,-0.11817642111579343,-0.001635137996075327
460000.0,0.019930087743321872,0.0026275168295800152,-0.006209906407618159
400000.0,0.17506153356496948,-0.1383903780756143,-0.003666325364222828
320000.0,0.18767632011752258,-0.13479138090113252,-0.005793126863158201
431000.0,-0.08978770827753986,-0.14395254821050904,0.013790608437701468
722000.0,0.019959748327371726,-0.18255009943399222,-0.0012134551628570167
220000.0,-0.04809810958524819,0.08687751238695211,-0.002351018154794784
410000.0,0.12145497132552334,-0.10581703028893152,-0.005535704203344698
289000.0,-0.08691063162470382,-0.13695985189076545,-0.004591821117361852
133000.0,-0.22376456643074621,-0.15730708768768403,0.05256826758313179
299000.0,0.15774963934120345,-0.10853591856572502,-0.006138808720622049
563000.0,0.11208552238623105,-0.07757968733584446,-0.007965283783108335
266000.0,-0.02952728834958826,-0.14315287518790618,0.0026920143331707063
480000.0,0.10195808074342404,-0.045646077967214184,-0.005351830874906481
341000.0,0.17982040949474026,-0.06480268948605981,-0.0038575536257985732
217000.0,-0.2102195663813119,0.040096640565652375,-0.0032483199975732817
188000.0,-0.21299839473551482,0.006590895927910095,-0.007933412406179044
361000.0,0.06050576672352508,-0.0819068069136171,-0.009262203659692558
414000.0,0.11667302605260267,-0.06408298376573213,-0.006148615298138754
614000.0,-0.023730291978066375,0.043704054423080785,0.004625135926151158
337000.0,0.11240190194942952,-0.1253023962726182,-0.010684157399614766
818000.0,0.06169219008551932,0.05428639408863976,-0.0011852612524964902
276000.0,-0.023687448912210446,-0.037747085555222645,-0.0057784169968831435
555000.0,0.09486260991460845,-0.10150768122277191,-0.008551226789731452
261000.0,-0.08954383236424718,-0.04279391085333953,-0.002702829123206572
318000.0,0.1753251832009682,-0.12595990520230027,-0.005120150481074328
414000.0,0.11217450413836835,-0.09066766913882401,-0.007497019706685676
486000.0,-0.07841452210465116,0.1895644137428256,0.024358421534140577
370000.0,0.16077831453473876,-0.01803070292056659,-0.000699835665419598
383000.0,-0.06991841258459236,-0.13855919793593807,0.0072128465683716616
255000.0,-0.08880890900389461,-0.09927748201533673,-0.002129144338479336
413000.0,0.01723756583568493,-0.08164913449521162,-0.007389147354001923
317000.0,0.0027599051989112854,-0.08424362919073046,-0.0037974883385087557
816000.0,0.1318229932611792,0.027204134390399592,-0.004910534886654761
156000.0,-0.046760087682548544,-0.12750593971263383,-0.0034849036801637874
207000.0,-0.04532978840725548,0.016763958817744853,0.010694181586801898
393000.0,0.10548439462490693,-0.04969775461496832,-0.007499471351064852
447000.0,0.01926437241243124,-0.17313172827908666,-0.007516632861719086
442000.0,0.11050032894978261,-0.05342067679791452,-0.007006690830850431
358000.0,0.012623085960389921,-0.059763823671194045,-0.007447986819102152
334000.0,0.017211200872085056,-0.08081392044939925,-0.008722841896273788
303000.0,0.13679278889974894,-0.055793040098253935,-0.004428786766146633
332000.0,-0.09851121560864755,0.15453873535356133,0.074364611936198
579000.0,0.17259311384793147,-0.0404748590878061,0.03834873018390969
436000.0,0.008214157043634832,0.06796080277488238,0.003680027017978724
580000.0,0.04879313164428802,0.13512445141632676,-0.002685667612552339
391000.0,-0.1700294749937568,0.10977481660034041,-0.005290539765427075
606000.0,0.13370149691767008,-0.040696990482968966,-0.0069380447882334976
250000.0,-0.002849240806967649,-0.03153629174646889,-0.0062711975170975645
239000.0,-0.19367884734284213,-0.15100744132086513,0.0024100752295654407
284000.0,0.1471838801785547,-0.10400443810438599,-0.005012278128390574
675000.0,0.09698498948439815,-0.04252735317911099,-0.00798734858252092
192000.0,-0.044149956286167344,-0.07180427106159337,0.0010837356204311042
203000.0,-0.07003705492078564,-0.11847851981321493,-0.0036185182988288916
308000.0,-0.020124883205777724,-0.13611575258914654,-0.0009756456580769232
489000.0,-0.018846182471190062,-0.17385143399941436,-0.0046224666721015545
228000.0,-0.09970093459110406,-0.04261620573719268,-0.003329224262086097
210000.0,-0.0639533395701213,-0.11218775870218599,-0.0025937309483332303
271000.0,-0.020075448899034103,-0.15094524453021954,-0.004432464232715398
271000.0,-0.030740076675182377,-0.14881278313665602,-0.0038305855376276348
300000.0,0.16407723060517276,-0.1129785464689658,-0.003974006733809444
334000.0,0.1546253911546186,-0.1057104072192368,-0.004238784326760476
137000.0,-0.061425598684983554,-0.11204559460931486,-0.004800210889591831
379000.0,0.11699599685670724,-0.18015108036623326,-0.008992522777983172
224000.0,-0.07946582502819606,-0.13689765510011984,7.488395840008841e-05
241000.0,-0.07416646734462176,-0.12934518766458236,-0.003934780423742624
201000.0,-0.04987115338733345,-0.11989127548645076,-0.004785501023316774
660000.0,0.08077053687048294,-0.1883877124988558,-0.006675718839661641
472000.0,-0.09613836888465906,-0.11528871297867617,-0.0008162887734304686
414000.0,0.11764193846489797,-0.0932621638343263,-0.004282913925585648
688000.0,-0.1448575259967789,-0.09631869183176735,0.008585767420710346
161000.0,-0.040755467222683806,-0.11288080865511069,-0.005603124423772044
272000.0,0.15589750064831243,-0.006053378093401367,-0.0013679087587451187
192000.0,-0.20849186310744255,0.03592218426000846,-0.004064717575838964
142000.0,-0.06796740527820183,-0.06920089111028457,0.0015262574308724124
291000.0,0.16751785835495608,-0.1124632016322045,-0.0020482400739665206
206000.0,-0.033126105880964665,-0.01979886882606301,-0.00850709719090628
919000.0,0.06653345652655199,-0.043007156992679325,-0.007742184144603298
794000.0,0.05078039077562225,-0.0477163425701321,-0.006035839656696647
231000.0,-0.0836710367223818,-0.04444656843333471,-0.0005711243355128463
924000.0,0.011546029318562533,0.03122027001494422,-0.0004853167822416785
255000.0,-0.03934543086374505,-0.036746539806151154,0.0315944499192792
369000.0,0.01001686142976995,-0.18556220115240069,-0.006516361955015187
379000.0,0.12733765382875095,-0.14955914462440326,-0.005020858883717691
955000.0,0.0666257338991454,-0.1811639995281759,-0.01090848286030939
317000.0,0.020292605992820113,-0.08594959830558127,-0.0062711975170975645
367000.0,0.1618658692832335,0.00015741571536893696,-0.0010810663663815008
704000.0,0.12061129249032743,-0.05629061442341876,-0.0069208832775792635
340000.0,0.11694656254995134,-0.11578628730384098,-0.012510632462101053
480000.0,0.0010132263604197566,-0.18030212971492746,-0.004432464232715398
327000.0,0.18298750074718104,-0.14113592211982734,-0.0046629188043579625
489000.0,0.11598424137855601,-0.05262988903113471,-0.0062711975170975645
250000.0,0.17754313576380745,0.050314684743144246,-0.003329224262086097
496000.0,0.12332358812067655,-0.1692044452126072,-0.007497019706685676
304000.0,-0.07634487246206119,-0.14049618370174174,-0.00467762867063302
451000.0,-0.09250329952833283,-0.11875396274321688,0.0351615924909806
209000.0,-0.11153221200654054,-0.10575483349828592,-0.0016743643061421466
330000.0,0.1868631503963684,-0.09484373936786936,-0.0027714751658235066
194000.0,-0.14080720846374856,0.010259951567376116,-0.007872121296699638
501000.0,0.17848897883295287,-0.02002100022122588,-0.0018398503017365416
553000.0,0.021736087749906974,-0.16178525661416743,-0.008722841896273788
543000.0,0.01904356584227617,-0.20129798918573816,-0.007675989746365541
775000.0,0.12339279615012008,-0.16316247126419375,-0.005524671803638405
588000.0,-0.13106865003403964,-0.25394312983932105,0.004025708875442572
378000.0,0.11413869392656496,-0.12527574050519866,-0.009164137884525508
281000.0,-0.08848593819980231,-0.13392997966074394,-0.004007103932928323
466000.0,-0.003824744460162918,-0.03454839346489391,-0.004936277152636111
341000.0,0.19111779639729162,-0.10957549349508723,-0.002685667612552339
286000.0,0.16092332183453806,-0.11209002088833088,-0.00556022064713646
308000.0,0.15622706269331696,-0.09031225890656343,-0.004861501999071236
672000.0,0.11237883260627964,-0.1793691778552765,-0.007310694733868283
418000.0,0.02958625566177504,0.12288056891494956,0.0007711509620861358
796000.0,0.10110451504687817,-0.06205714544184678,-0.006223390451703628
278000.0,-0.01839996061166918,-0.1507202497225409,-0.007944444805885338
330000.0,0.1251592487113115,-0.14397031872208896,-0.012150240738362147
942000.0,0.07954786168353273,-0.1484307171369759,-0.005216990434051789
656000.0,0.06694540908279385,-0.13106892729104622,-0.010684157399614766
320000.0,-0.026373379578953558,-0.12084199785774784,-0.0024466322855826567
215000.0,-0.05455752566721073,-0.12179272022902836,-0.003698196741152119
388000.0,0.1295720844938401,-0.06596665799671324,-0.002393921931430368
671000.0,0.09510319020745728,-0.07295046906061721,-0.007497019706685676
291000.0,-0.04218576649797687,0.0577960701322296,-0.004861501999071236
411000.0,0.10664774864375129,-0.0709779422715875,-0.007251855268768054
199000.0,-0.092025434563079,0.08566911759726611,-0.00038725100707462964
207000.0,-0.02146949634937734,-0.052381101868552306,-0.006099582410555229
316000.0,0.12774631076454895,0.18832936318573662,0.03128186526093423
282000.0,0.18197244964858597,-0.12301000027453741,-0.004303752902808646
298000.0,0.1671388620032079,-0.09745600457500123,-0.003777875183475346
374000.0,0.01992679212287189,-0.07574043938387937,-0.005682802866095271
235000.0,-0.06335024102777422,-0.06275019539475492,0.009041773275237124
498000.0,0.08259960622021792,-0.19410093198246128,-0.009093040197529398
178000.0,-0.05043470448428686,-0.06883659562221747,-0.002900186495730258
233000.0,0.10113417563092802,0.09238637098697465,0.00878435061542362
377000.0,-0.007268667830396215,-0.17743219208943975,-0.007919928362093575
149000.0,-0.059095595026844853,-0.08748674756009177,-0.005535704203344698
161000.0,-0.1278686025771113,-0.05562422023793016,-0.003030123647826598
565000.0,0.04233371556231321,0.15190869963483297,-0.0026770868572252218
443000.0,0.02824164251818156,-0.08329290681941684,-0.004432464232715398
341000.0,0.16078161015518874,-0.09194714597496213,0.0026724011781372966
401000.0,0.014634025680197556,-0.16258492963675375,-0.007698054545778127
295000.0,0.18430574892717466,-0.15202924573861432,-0.004244913437708417
238000.0,-0.04994036141679539,-0.1354404731478349,-0.004823501511194005
932000.0,0.10629182163515916,-0.18484249543207298,-0.008212899865405134
269000.0,0.14184827067003056,-0.07259505882837318,-0.004358914901340111
526000.0,0.16760354448665565,-0.05022198470756924,-0.00041054162867680376
409000.0,0.0672222412005925,0.13728356857730983,-0.0019501742987994718
336000.0,-0.09519911705641976,-0.1231521643674251,0.027150844482022294
697000.0,-0.05072801470433544,-0.15186042587829054,0.017329557099042346
760000.0,0.09160653691002424,0.09071594289536646,0.02927029104782014
374000.0,0.13688177065190466,-0.09779364429564878,-0.003329224262086097
177000.0,-0.043382076721321064,-0.14391700718726644,-0.004317236946894115
243000.0,-0.03714676282995131,-0.03549023058036792,0.0027692411311147575
245000.0,-0.026664000150873498,-0.05066590402944609,-0.005498929537657055
550000.0,0.016756405249993403,0.026813183134912946,-0.005351830874906481
327000.0,0.04568865718039694,-0.0745764708732425,-0.009311236547276081
272000.0,0.016344452693739263,-0.06845452962253734,-0.007960380494349982
245000.0,0.18640505915381447,-0.1360535557985175,-0.0034236125706843816
413000.0,0.020882522053367252,-0.16971979004938503,-0.0037582620284419364
237000.0,-0.15633617202407324,0.023285736579726622,-0.003206642043127286
611000.0,0.01672015342503744,0.028750168900733144,0.003216666230314418
176000.0,-0.05959982495569241,0.025533706298774834,-0.005748997264333029
261000.0,-0.02008204013993407,-0.14779986397471334,-0.004368721478856816
163000.0,-0.055589054868068,-0.07520732403550504,-0.005612931001288749
335000.0,0.19214273435723664,-0.14401474500115463,-0.0013335857374366517
385000.0,0.18205484015983556,-0.11047290433154522,-0.0007549976639510631
140000.0,-0.22288463577060047,0.017545861328701597,-0.008502193902147927
435000.0,0.042659981986861634,-0.059835831490218115,-0.008771874783857311
378000.0,0.14044763197878737,-0.10103676266501009,-0.003612389187880951
400000.0,0.1260358837510134,-0.05836087902633667,-0.004575885428897207
345000.0,-0.017228032830247913,-0.05456687479695491,-0.007014045763987961
331000.0,0.16028726708769728,-0.010655940601159417,-0.002108305361256338
502000.0,0.09475715006020896,-0.05366946396049693,-0.009335752991067843
475000.0,0.03251935786226081,0.10592750083611957,-0.001061453211348091
358000.0,-0.1447982048286792,-0.0446864703401106,-0.001720945549346495
626000.0,0.1119240369841757,0.04476139986408913,-0.001613073196662741
227000.0,-0.1542401574178834,0.017972353607447398,0.0004953409694288107
648000.0,0.10661808805970144,-0.03956856299555815,-0.005964741969700537
356000.0,0.10513176323675251,-0.04882699954594644,-0.005045375327509453
369000.0,0.1750780116672194,-0.1346408001252651,-0.003942135356880153
180000.0,-0.07260763887177932,-0.09367977085723249,-0.0017846883032050767
746000.0,0.1236564457861188,-0.15500580643379674,-0.006126550498726168
315000.0,-0.02338754745126804,-0.17456225446393553,-0.008048639692000327
515000.0,0.10110121942643432,-0.06793029952995297,-0.008538968567835571
444000.0,0.11051680705203253,-0.06557570674122659,-0.007271468423801464
681000.0,0.07952808796082668,-0.16923110098002672,-0.001909722166543064
719000.0,0.02496909141134743,-0.17347825325552418,-0.009291623392242671
262000.0,-0.04469702928085855,-0.14428130267533354,-0.0009388709923892798
437000.0,0.08781657339254262,-0.10966434605315238,-0.009944986619293135
130000.0,-0.06905496002669655,-0.09460383746111001,-0.004064717575838964
338000.0,-0.08658766082061152,-0.13696873714657196,-0.003844069581713104
396000.0,0.14608973418916,-0.13579588338011203,-0.003623421587587244
183000.0,-0.21185089850404784,0.03665804656851465,-0.0006814483325757764
646000.0,0.02838005857707475,0.048848617535069326,-0.001933012788145238
324000.0,0.1789833219004566,-0.13783949221559386,-0.002265210601523616
380000.0,-0.013243627706217237,-0.17064385665326257,-0.009102846775046101
404000.0,0.01926437241243124,-0.17624156781138334,-0.0065617173760299475
909000.0,0.04466042360000193,-0.050168673172730154,-0.006301843071837268
240000.0,-0.13420608070243056,-0.09099642360366506,-0.000655706066594426
254000.0,-0.3121794718629174,0.19163467834576006,0.7905291614036395
556000.0,-0.1072512010420113,-0.04253623843493405,0.009664490947547885
392000.0,0.10189875957532432,-0.1465648134176078,-0.009121234107889923
595000.0,0.08910186536803025,-0.0509861167069295,-0.007288629934455697
186000.0,-0.01574829924819895,-0.03849344704296988,-0.00602112979042159
335000.0,0.1422338582626787,-0.07660230919711129,-0.0029749616492951328
480000.0,0.058818409053133264,0.21725975609174838,0.07928383638301509
156000.0,-0.14557267563442544,0.020078159233574828,-0.0035780661665724836
320000.0,0.0557600732755481,-0.06848118538997343,-0.011664815151285255
389000.0,0.04179652942897196,-0.0750918157100038,-0.011272552050617059
290000.0,0.1648352233086691,-0.09503032973982271,-0.004455754854317572
848000.0,-0.03327770442167007,0.053211278136051476,0.00010430369095020309
479000.0,0.11374321947256688,-0.0932977048575358,-0.009918018531122197
724000.0,-0.0115397919335755,0.032348697502371584,-0.0026697319240876934
717000.0,0.190831077418143,-0.12831449799104322,-0.004588143650793088
446000.0,0.10119349679902774,-0.14355271169919934,-0.005045375327509453
344000.0,0.14514389112001458,-0.13025148375684686,-0.0038587794479881614
377000.0,0.11838345306614437,-0.11208113563252436,-0.006638944173973998
598000.0,0.10364214279336587,-0.03142078342100075,-0.005582285446549046
540000.0,0.18449689491327373,0.12853159160789288,0.024987268317399277
273000.0,0.15713335831705644,0.11778931733781665,0.09012623364992194
310000.0,0.11437268297851383,-0.09390190225239535,-0.008624776121106738
206000.0,-0.05870671181374674,0.13163254588436651,0.0007380537629672568
353000.0,0.18229212483223442,-0.02425038198514341,-0.0010884212995190294
218000.0,0.18512306279877683,-0.0883841583965663,-0.00025976549935746604
369000.0,0.17717732189385924,-0.04039489178558057,-0.003657744608895711
345000.0,-0.08563193089011616,-0.11732343655836802,0.004866622897500016
195000.0,-0.044202686213367086,-0.01928352398928516,-0.005977000191596418
267000.0,0.16758047514350577,-0.11575074628061492,-0.004753629646387483
403000.0,0.11051021581113869,-0.0499554270333738,-0.005842159750741726
548000.0,0.10200092380927382,-0.023903857008689338,-0.007986122760331333
252000.0,-0.08914176666934913,-0.1346941116601042,-0.005045375327509453
372000.0,0.017923054889281604,-0.19705083691022415,-0.008771874783857311
367000.0,-0.0883112703159593,-0.13392997966074394,-0.005479316382623645
210000.0,0.17791883649510562,-0.12685731603875827,-0.005142215280486914
499000.0,0.07645656970144772,-0.1322240105458931,-0.010174215368746112
561000.0,0.020935251980566998,-0.15547672499154203,-0.001778559192257136
292000.0,0.05100778858666501,-0.06886325138963702,-0.010316410742738332
707000.0,0.14502195316336516,-0.14457451611694852,-0.0006017698902525491
467000.0,-0.051924324927679635,-0.14241539895596544,0.002003102262622188
216000.0,-0.029161474479640036,-0.052274478798890675,-0.004248590904277181
566000.0,0.078252682846689,-0.1402029702601433,-0.007564439927113023
341000.0,-0.04026771539608003,-0.02003877073283891,-0.004791630134264714
480000.0,-0.00472115322255857,-0.048613753406590084,-0.00038725100707462964
325000.0,0.11253043114697275,-0.15384183792315986,-0.011199002719241773
862000.0,0.06262485067287094,-0.09670075783144748,-0.009716983692029746
491000.0,0.11039486909538311,-0.06557570674122659,-0.0064771356449483675
311000.0,-0.18906168309241453,0.23513689077445588,0.01274375628779322
697000.0,0.11293908808277078,-0.11281861186444854,-0.009200912550213151
902000.0,0.10486811360076606,-0.10425322526698494,-0.008232513020438544
234000.0,-0.05332166799846672,-0.022126805847369854,-0.00018621616798217933
460000.0,0.18176152993978698,-0.05168805191562761,0.00021585351020272123
201000.0,-0.05141350375793211,-0.008656758044693616,-0.0027285713891879227
445000.0,0.12540312462460418,0.05490836199511233,-8.079545967760174e-05
449000.0,0.10863171215464167,0.08655764317793413,-0.005045375327509453
401000.0,0.13904369766708805,-0.13975870746981756,-0.0017283004824840235
366000.0,0.05589189809354746,-0.06845452962253734,-0.012803603965412611
168000.0,-0.027813565715596573,-0.03730282276489691,-0.004965696885186226
281000.0,-0.22622639490688426,-0.05060405070724937,0.005496695502948306
446000.0,0.07690477408264554,-0.14670697751051204,-0.009666724982256633
369000.0,0.11678178152745214,-0.07437210998965955,-0.011446618801538572
366000.0,0.1123359895404237,-0.1253023962726182,-0.01057138175817266
356000.0,0.14693341302435592,-0.06535357534608027,-0.00261334410336664
470000.0,0.1707475663959404,-0.04034158025072493,-0.001709913149640202
219000.0,-0.05072142346343547,-0.022340051986709655,-0.0016743643061421466
284000.0,-0.1971029969903755,0.028483611226537704,-0.0016952032833651447
217000.0,-0.08287679219392952,-0.04444656843333471,-0.0013066176492657132
646000.0,0.155989778020912,0.02675098634426734,0.001035928555037168
253000.0,-0.08898028126729991,-0.1346941116601042,-0.005413121984385887
525000.0,0.4882607457881023,0.04337538672833253,-0.004800210889591831
406000.0,0.02073421913312411,-0.15543229871250944,-0.009642208538464871
394000.0,0.12791416109065226,0.18925387675351632,0.03676741955934103
440000.0,0.12002137642978643,-0.1511762611811889,-0.0074945680623065
402000.0,-0.19406443493549025,0.0653663080793801,0.033032339347666057
178000.0,-0.05138713879433224,-0.08265316840134779,-0.0013556505368492377
732000.0,0.1431434495068743,-0.009323152230165666,0.00169664671522516
289000.0,0.18879108835960903,-0.12973613892008556,-0.0005282205588772624
419000.0,0.12920627062389803,-0.055535367679865014,-0.007447986819102152
260000.0,-0.052926193544474774,-0.022606609660938196,0.008683833195877396
372000.0,0.0240891607512017,-0.17703235557814662,-0.00872039025189461
